,CustomerID,Age,Gender,DeviceType,TrafficSource,PagesViewed,TimeOnSite,CartItems,PreviousPurchases,AverageOrderValue,DiscountUsed,Purchase
1327,C01328,52,Male,Mobile,Direct,6,6,2,6,20,1,0
1328,C01329,35,Female,Tablet,Email,5,7,5,5,77,1,1
1329,C01330,59,Female,Desktop,Search Engine,12,4,2,5,283,0,0
1330,C01331,56,Male,Mobile,Direct,12,6,0,0,109,0,0
1331,C01332,34,Female,Tablet,Social Media,1,9,4,0,94,1,0
1332,C01333,31,Male,Tablet,Direct,11,4,5,6,280,0,1
1333,C01334,48,Female,Mobile,Social Media,7,4,1,2,262,0,0
1334,C01335,41,Female,Tablet,Email,10,5,3,5,138,1,1
1335,C01336,52,Male,Desktop,Social Media,8,3,0,4,66,0,0
1336,C01337,51,Male,Tablet,Search Engine,1,2,4,2,187,0,0
1337,C01338,20,Male,Desktop,Search Engine,10,9,4,5,46,1,1
1338,C01339,54,Male,Desktop,Search Engine,7,1,4,2,20,0,0
1339,C01340,57,Male,Mobile,Direct,4,5,1,7,193,0,1
1340,C01341,43,Female,Tablet,Search Engine,6,5,5,6,186,0,1
1341,C01342,40,Female,Desktop,Search Engine,9,8,2,8,37,0,1
1342,C01343,56,Male,Desktop,Direct,5,6,0,4,110,0,0
1343,C01344,32,Male,Tablet,Email,8,6,1,0,221,0,0
1344,C01345,21,Male,Desktop,Search Engine,5,6,3,9,40,1,1
1345,C01346,46,Female,Tablet,Search Engine,2,4,1,7,175,0,0
1346,C01347,39,Male,Mobile,Direct,4,1,3,1,33,0,0
1347,C01348,42,Male,Desktop,Email,14,3,3,5,39,0,1
1348,C01349,30,Female,Desktop,Email,2,6,4,0,263,1,1
1349,C01350,35,Female,Tablet,Email,7,5,1,5,192,0,0
1350,C01351,50,Female,Tablet,Direct,7,1,2,3,141,1,0
1351,C01352,33,Female,Tablet,Social Media,14,5,3,4,203,1,1
1352,C01353,59,Male,Tablet,Social Media,3,2,4,9,87,1,1
1353,C01354,19,Female,Desktop,Search Engine,14,1,2,6,178,1,0
1354,C01355,52,Female,Mobile,Search Engine,13,4,1,5,68,1,0
1355,C01356,59,Male,Mobile,Search Engine,7,6,2,0,200,0,0
1356,C01357,51,Male,Mobile,Social Media,1,7,1,8,160,0,1
1357,C01358,47,Male,Mobile,Direct,1,9,3,5,37,0,1
1358,C01359,30,Female,Tablet,Search Engine,9,5,0,5,159,0,0
1359,C01360,30,Male,Desktop,Direct,6,8,0,8,91,1,0
1360,C01361,35,Female,Desktop,Search Engine,13,8,5,9,261,1,1
1361,C01362,49,Female,Desktop,Direct,14,9,5,4,280,1,1
1362,C01363,49,Female,Tablet,Direct,12,3,3,5,282,1,1
1363,C01364,52,Male,Desktop,Social Media,5,3,2,5,162,1,0
1364,C01365,56,Female,Tablet,Direct,13,9,1,6,214,1,1
1365,C01366,46,Male,Desktop,Email,6,7,0,8,165,0,1
1366,C01367,46,Male,Mobile,Social Media,6,4,1,4,45,0,0
1367,C01368,33,Male,Tablet,Search Engine,1,1,3,4,78,0,0
1368,C01369,27,Female,Desktop,Social Media,5,7,2,3,71,0,0
1369,C01370,47,Female,Mobile,Email,9,6,1,9,168,1,1
1370,C01371,42,Female,Mobile,Email,4,3,2,3,126,1,0
1371,C01372,56,Male,Mobile,Direct,3,5,0,7,78,1,0
1372,C01373,37,Female,Tablet,Email,1,3,1,1,277,0,0
1373,C01374,22,Female,Tablet,Email,14,8,4,9,38,0,1
1374,C01375,18,Female,Desktop,Email,2,5,0,7,185,0,0
1375,C01376,47,Female,Mobile,Email,3,6,2,1,44,0,0
1376,C01377,20,Female,Desktop,Search Engine,4,2,3,0,23,0,0
1377,C01378,31,Male,Desktop,Search Engine,7,8,4,9,22,0,1
1378,C01379,47,Male,Mobile,Social Media,6,9,5,8,46,1,1
1379,C01380,21,Male,Desktop,Direct,11,3,1,7,238,0,0
1380,C01381,35,Male,Tablet,Search Engine,8,6,5,5,63,0,1
1381,C01382,54,Female,Desktop,Email,14,6,0,3,231,0,0
1382,C01383,42,Male,Mobile,Direct,9,2,1,1,71,1,0
1383,C01384,18,Female,Tablet,Search Engine,6,8,1,7,172,0,1
1384,C01385,32,Male,Tablet,Social Media,7,5,4,2,221,0,0
1385,C01386,26,Male,Desktop,Email,4,8,4,9,30,1,1
1386,C01387,32,Male,Desktop,Direct,2,8,4,3,87,0,0
1387,C01388,41,Female,Tablet,Search Engine,9,3,4,4,246,0,1
1388,C01389,21,Female,Desktop,Direct,9,5,3,3,140,1,1
1389,C01390,29,Male,Mobile,Search Engine,4,7,2,7,34,1,1
1390,C01391,54,Female,Desktop,Social Media,12,5,4,8,76,0,1
1391,C01392,54,Male,Desktop,Email,3,6,0,0,83,1,0
1392,C01393,23,Male,Tablet,Social Media,10,2,1,1,249,1,0
1393,C01394,56,Male,Desktop,Email,14,8,5,3,30,0,1
1394,C01395,41,Female,Desktop,Email,11,5,4,0,140,1,1
1395,C01396,28,Male,Desktop,Direct,6,6,0,5,243,1,0
1396,C01397,30,Male,Mobile,Search Engine,14,1,3,4,244,0,0
1397,C01398,51,Male,Desktop,Social Media,14,2,0,6,144,1,0
1398,C01399,42,Female,Mobile,Social Media,3,4,5,5,167,0,0
1399,C01400,24,Male,Mobile,Social Media,1,9,5,2,247,1,1
1400,C01401,21,Female,Mobile,Direct,4,6,0,4,49,1,1
1401,C01402,25,Male,Mobile,Direct,1,8,3,2,29,0,0
1402,C01403,37,Female,Tablet,Direct,2,2,5,8,73,1,1
1403,C01404,46,Male,Mobile,Email,3,5,3,1,205,1,0
1404,C01405,27,Male,Desktop,Social Media,8,1,1,5,226,1,0
1405,C01406,51,Female,Mobile,Email,10,4,4,8,274,1,1
1406,C01407,43,Female,Desktop,Social Media,4,1,5,9,176,1,1
1407,C01408,58,Male,Mobile,Social Media,4,9,0,6,148,0,1
1408,C01409,20,Female,Tablet,Search Engine,13,2,2,4,77,1,0
1409,C01410,23,Male,Mobile,Social Media,10,7,2,1,214,0,0
1410,C01411,22,Male,Mobile,Direct,9,3,1,1,95,1,0
1411,C01412,22,Male,Tablet,Direct,7,2,2,3,108,1,0
1412,C01413,40,Female,Mobile,Direct,2,4,1,9,100,0,0
1413,C01414,26,Male,Desktop,Search Engine,3,7,4,1,205,1,0
1414,C01415,52,Female,Mobile,Search Engine,4,7,1,7,287,1,0
1415,C01416,37,Male,Mobile,Email,4,9,3,9,98,1,1
1416,C01417,59,Female,Mobile,Social Media,10,3,3,6,164,1,1
1417,C01418,52,Female,Tablet,Social Media,8,7,3,6,148,0,1
1418,C01419,35,Male,Mobile,Direct,10,6,5,2,33,0,1
1419,C01420,34,Female,Mobile,Direct,14,7,3,6,138,1,1
1420,C01421,41,Male,Desktop,Direct,10,7,3,7,21,0,1
1421,C01422,20,Male,Mobile,Direct,6,5,3,4,23,0,1
1422,C01423,49,Male,Mobile,Direct,3,9,3,0,263,1,0
1423,C01424,52,Male,Mobile,Direct,11,7,5,0,85,1,1
1424,C01425,55,Male,Mobile,Social Media,9,7,3,3,265,0,0
1425,C01426,30,Female,Desktop,Search Engine,10,3,3,1,109,0,0
1426,C01427,42,Male,Desktop,Direct,8,1,4,6,197,0,1
1427,C01428,26,Female,Tablet,Social Media,9,5,5,2,79,0,0
1428,C01429,21,Female,Mobile,Direct,5,8,3,3,251,0,0
1429,C01430,31,Male,Tablet,Email,3,5,1,8,195,0,1
1430,C01431,54,Female,Tablet,Email,4,3,4,1,186,1,0
1431,C01432,51,Male,Mobile,Social Media,14,9,5,7,217,1,1
1432,C01433,28,Female,Desktop,Search Engine,13,2,2,0,79,0,0
1433,C01434,58,Female,Desktop,Email,12,3,0,2,102,1,0
1434,C01435,20,Female,Mobile,Email,5,4,5,3,93,1,1
1435,C01436,45,Male,Mobile,Search Engine,9,1,4,5,45,0,0
1436,C01437,46,Female,Desktop,Email,9,4,3,0,262,0,0
1437,C01438,26,Male,Mobile,Direct,14,4,4,7,135,0,1
1438,C01439,20,Female,Mobile,Search Engine,3,9,0,1,199,1,0
1439,C01440,42,Female,Mobile,Email,7,8,0,4,281,0,1
1440,C01441,51,Female,Desktop,Search Engine,6,2,5,5,133,1,1
1441,C01442,29,Female,Tablet,Direct,4,7,3,7,285,1,1
1442,C01443,59,Male,Tablet,Email,5,6,3,2,57,0,0
1443,C01444,26,Male,Mobile,Social Media,14,7,1,8,96,1,1
1444,C01445,32,Female,Desktop,Email,10,4,0,4,121,0,0
1445,C01446,57,Female,Mobile,Email,2,5,3,7,31,0,1
1446,C01447,42,Male,Desktop,Direct,11,6,0,3,68,1,0
1447,C01448,22,Male,Mobile,Social Media,7,9,1,8,273,0,1
1448,C01449,28,Male,Desktop,Social Media,14,2,2,7,268,0,1
1449,C01450,51,Male,Desktop,Social Media,4,9,0,4,91,0,0
1450,C01451,41,Female,Tablet,Direct,2,1,1,2,216,0,0
1451,C01452,32,Female,Mobile,Direct,11,4,1,0,272,0,0
1452,C01453,55,Male,Tablet,Direct,6,5,1,4,241,0,0
1453,C01454,25,Male,Tablet,Direct,11,9,4,4,79,1,1
1454,C01455,22,Male,Desktop,Direct,12,6,5,3,176,0,1
1455,C01456,43,Male,Mobile,Social Media,2,4,3,9,221,1,1
1456,C01457,35,Male,Desktop,Search Engine,10,2,0,9,286,0,0
1457,C01458,23,Male,Desktop,Direct,2,5,5,7,54,0,1
1458,C01459,54,Female,Desktop,Search Engine,7,8,4,2,274,1,1
1459,C01460,30,Female,Mobile,Email,1,8,0,9,42,1,0
1460,C01461,45,Female,Mobile,Email,7,6,5,8,184,0,1
1461,C01462,22,Male,Desktop,Direct,10,1,4,2,47,0,0
1462,C01463,30,Male,Mobile,Email,5,8,3,3,72,1,1
1463,C01464,34,Male,Desktop,Search Engine,1,4,1,5,104,1,0
1464,C01465,57,Female,Mobile,Email,6,2,5,8,143,1,1
1465,C01466,49,Male,Mobile,Email,7,1,5,9,226,1,1
1466,C01467,46,Male,Tablet,Search Engine,1,7,0,1,184,0,0
1467,C01468,20,Female,Desktop,Email,9,2,1,1,66,1,0
1468,C01469,57,Male,Tablet,Direct,7,4,3,1,175,0,0
1469,C01470,51,Female,Tablet,Search Engine,1,4,0,4,285,1,0
1470,C01471,57,Female,Desktop,Search Engine,3,1,2,5,298,0,0
1471,C01472,44,Male,Desktop,Social Media,5,2,2,2,24,1,0
1472,C01473,30,Female,Mobile,Social Media,4,1,2,2,101,0,0
1473,C01474,50,Male,Desktop,Search Engine,2,6,3,1,138,1,0
1474,C01475,23,Female,Tablet,Search Engine,1,3,2,5,281,1,0
1475,C01476,41,Male,Tablet,Social Media,4,1,5,0,144,1,0
1476,C01477,36,Female,Desktop,Direct,7,8,0,8,234,1,1
1477,C01478,33,Male,Tablet,Email,11,4,5,9,47,0,1
1478,C01479,57,Female,Mobile,Email,4,7,2,3,288,1,1
1479,C01480,45,Female,Tablet,Email,9,2,0,1,44,1,0
1480,C01481,50,Female,Mobile,Search Engine,14,6,5,5,26,1,1
1481,C01482,58,Male,Tablet,Direct,8,6,3,4,213,0,1
1482,C01483,30,Male,Mobile,Social Media,8,7,1,2,99,0,0
1483,C01484,42,Female,Mobile,Direct,5,1,5,2,55,1,1
1484,C01485,59,Male,Desktop,Direct,12,1,4,4,277,0,0
1485,C01486,53,Female,Mobile,Email,1,2,2,3,132,0,0
1486,C01487,44,Male,Desktop,Social Media,9,2,4,4,221,0,0
1487,C01488,55,Female,Tablet,Direct,2,5,1,1,33,1,0
1488,C01489,24,Male,Tablet,Social Media,6,1,3,0,174,0,0
1489,C01490,22,Female,Tablet,Search Engine,10,2,5,4,104,0,1
1490,C01491,48,Female,Mobile,Email,14,6,3,0,159,1,0
1491,C01492,40,Female,Tablet,Social Media,5,3,1,2,116,1,0
1492,C01493,59,Female,Tablet,Search Engine,10,4,4,7,204,1,1
1493,C01494,27,Male,Desktop,Search Engine,13,1,5,7,208,0,1
1494,C01495,49,Female,Desktop,Search Engine,8,5,2,8,101,1,1
1495,C01496,47,Male,Tablet,Direct,11,4,0,0,199,0,0
1496,C01497,56,Male,Tablet,Direct,3,8,3,3,124,0,0
1497,C01498,48,Female,Mobile,Email,6,3,1,5,229,1,0
1498,C01499,35,Male,Mobile,Email,6,1,5,6,268,1,1
1499,C01500,53,Male,Tablet,Search Engine,10,5,4,4,91,1,1
1500,C01501,19,Male,Desktop,Email,3,1,2,6,180,1,0
1501,C01502,31,Female,Tablet,Direct,12,5,4,9,152,1,1
1502,C01503,30,Male,Mobile,Email,12,9,2,7,259,1,1
1503,C01504,46,Male,Desktop,Social Media,12,5,5,9,97,0,1
1504,C01505,29,Female,Desktop,Direct,7,2,0,5,77,1,0
1505,C01506,56,Female,Mobile,Search Engine,11,2,0,3,144,0,0
1506,C01507,19,Male,Tablet,Search Engine,4,9,1,0,30,0,0
1507,C01508,49,Female,Tablet,Email,5,5,1,4,46,0,0
1508,C01509,30,Male,Tablet,Direct,9,8,2,9,226,0,1
1509,C01510,44,Male,Mobile,Search Engine,6,4,2,9,241,0,0
1510,C01511,58,Male,Desktop,Search Engine,10,2,2,9,269,0,0
1511,C01512,34,Female,Mobile,Direct,13,4,2,3,227,1,1
1512,C01513,57,Male,Tablet,Direct,4,4,5,4,128,0,1
1513,C01514,48,Female,Mobile,Search Engine,8,9,5,3,80,0,1
1514,C01515,51,Female,Desktop,Email,9,6,0,8,141,0,0
1515,C01516,41,Male,Mobile,Email,10,6,1,2,258,1,0
1516,C01517,52,Female,Tablet,Email,5,5,1,2,125,0,0
1517,C01518,23,Female,Desktop,Social Media,2,6,3,9,298,0,1
1518,C01519,36,Female,Mobile,Direct,6,1,1,6,55,1,0
1519,C01520,47,Female,Mobile,Search Engine,11,5,1,1,57,1,0
1520,C01521,24,Female,Desktop,Social Media,12,6,4,8,91,1,1
1521,C01522,27,Male,Desktop,Email,8,8,4,7,75,0,1
1522,C01523,58,Female,Tablet,Social Media,13,4,3,5,186,1,1
1523,C01524,49,Male,Desktop,Search Engine,5,5,2,8,240,1,1
1524,C01525,51,Male,Tablet,Search Engine,1,4,3,2,95,1,0
1525,C01526,45,Male,Mobile,Direct,8,7,3,3,229,0,0
1526,C01527,32,Male,Tablet,Email,9,6,0,6,230,1,1
1527,C01528,47,Male,Mobile,Email,1,4,5,0,247,0,0
1528,C01529,54,Male,Desktop,Social Media,8,6,1,0,244,0,0
1529,C01530,46,Female,Mobile,Email,10,4,0,0,273,1,0
1530,C01531,39,Female,Desktop,Social Media,12,8,5,7,175,0,1
1531,C01532,21,Female,Mobile,Search Engine,2,3,1,5,168,0,0
1532,C01533,37,Male,Mobile,Search Engine,4,8,3,2,298,0,0
1533,C01534,49,Female,Mobile,Search Engine,13,2,1,9,250,1,0
1534,C01535,53,Female,Mobile,Search Engine,2,6,2,6,209,0,0
1535,C01536,21,Female,Tablet,Search Engine,2,8,2,5,244,1,1
1536,C01537,44,Male,Mobile,Social Media,10,1,3,4,84,0,0
1537,C01538,34,Female,Tablet,Search Engine,3,6,4,2,127,1,0
1538,C01539,29,Male,Desktop,Social Media,14,9,2,3,99,0,1
1539,C01540,39,Female,Desktop,Search Engine,8,2,3,0,152,0,0
1540,C01541,34,Male,Tablet,Social Media,4,1,0,8,193,1,0
1541,C01542,27,Male,Desktop,Social Media,7,2,4,4,83,0,0
1542,C01543,18,Male,Desktop,Social Media,12,5,2,1,229,1,0
1543,C01544,39,Female,Mobile,Email,10,6,3,8,117,1,1
1544,C01545,43,Female,Mobile,Social Media,3,1,3,6,191,0,0
1545,C01546,35,Male,Mobile,Social Media,10,7,0,7,108,1,1
1546,C01547,31,Female,Tablet,Search Engine,12,4,0,2,245,0,0
1547,C01548,46,Male,Tablet,Social Media,14,9,4,6,162,1,1
1548,C01549,29,Male,Desktop,Social Media,14,6,5,0,215,1,1
1549,C01550,53,Female,Mobile,Direct,13,9,2,5,198,1,1
1550,C01551,52,Female,Tablet,Email,11,1,3,9,73,0,1
1551,C01552,29,Female,Tablet,Direct,14,4,4,5,215,0,1
1552,C01553,24,Male,Mobile,Search Engine,3,2,4,9,236,0,0
1553,C01554,46,Male,Tablet,Email,2,6,0,5,44,0,0
1554,C01555,28,Female,Mobile,Email,13,4,3,2,86,1,0
1555,C01556,50,Male,Desktop,Direct,12,9,1,5,182,0,1
1556,C01557,23,Female,Desktop,Email,6,3,5,2,131,0,0
1557,C01558,32,Male,Desktop,Direct,6,1,5,9,225,1,1
1558,C01559,49,Female,Mobile,Social Media,1,1,0,8,156,0,0
1559,C01560,28,Female,Tablet,Direct,7,9,3,6,298,0,1
1560,C01561,40,Male,Desktop,Email,12,9,4,3,184,1,1
1561,C01562,43,Female,Desktop,Email,14,5,5,2,290,0,1
1562,C01563,51,Female,Desktop,Search Engine,14,2,4,5,247,0,1
1563,C01564,51,Male,Tablet,Search Engine,4,9,2,8,146,0,1
1564,C01565,46,Female,Tablet,Search Engine,13,8,1,2,289,0,0
1565,C01566,21,Male,Mobile,Search Engine,11,6,0,7,267,0,0
1566,C01567,34,Female,Desktop,Email,12,7,5,5,55,1,1
1567,C01568,52,Male,Tablet,Search Engine,3,6,2,3,174,0,0
1568,C01569,30,Female,Mobile,Direct,13,5,2,4,164,0,0
1569,C01570,58,Female,Desktop,Social Media,13,4,1,2,279,0,0
1570,C01571,56,Female,Tablet,Email,8,7,0,1,38,0,0
1571,C01572,32,Female,Tablet,Search Engine,2,4,0,8,77,0,0
1572,C01573,46,Male,Mobile,Email,9,9,4,2,282,0,1
1573,C01574,46,Male,Desktop,Search Engine,13,5,0,5,55,0,0
1574,C01575,28,Male,Desktop,Email,8,8,2,4,230,0,1
1575,C01576,49,Male,Tablet,Search Engine,8,6,4,9,167,1,1
1576,C01577,19,Male,Desktop,Social Media,13,4,0,7,121,0,0
1577,C01578,31,Male,Mobile,Search Engine,3,3,1,4,95,0,0
1578,C01579,37,Male,Tablet,Direct,13,6,2,7,87,0,1
1579,C01580,39,Female,Tablet,Email,4,1,3,4,85,1,1
1580,C01581,28,Female,Mobile,Email,2,2,1,9,241,0,0
1581,C01582,44,Female,Tablet,Direct,2,7,1,5,170,1,0
1582,C01583,20,Female,Desktop,Direct,4,4,0,4,293,0,0
1583,C01584,34,Male,Desktop,Social Media,6,5,4,1,297,0,0
1584,C01585,45,Male,Tablet,Email,5,1,4,9,87,0,1
1585,C01586,46,Male,Mobile,Social Media,1,2,2,9,254,0,0
1586,C01587,38,Female,Mobile,Email,13,4,0,5,222,1,0
1587,C01588,33,Male,Desktop,Email,10,8,4,6,252,1,1
1588,C01589,54,Female,Mobile,Social Media,1,4,5,2,182,0,0
1589,C01590,37,Male,Tablet,Email,6,3,3,2,117,0,0
1590,C01591,23,Male,Tablet,Email,3,3,5,6,28,0,1
1591,C01592,36,Male,Desktop,Social Media,3,5,0,9,268,0,1
1592,C01593,22,Male,Desktop,Search Engine,7,3,0,3,246,1,0
1593,C01594,20,Female,Desktop,Social Media,13,8,4,1,260,0,1
1594,C01595,18,Female,Mobile,Email,13,5,1,8,94,1,0
1595,C01596,55,Male,Tablet,Direct,1,7,0,8,36,1,0
1596,C01597,32,Female,Tablet,Search Engine,1,8,1,5,70,1,1
1597,C01598,51,Male,Tablet,Direct,14,5,2,1,247,0,0
1598,C01599,52,Male,Desktop,Search Engine,13,8,2,2,213,0,1
1599,C01600,42,Male,Tablet,Direct,10,3,4,4,299,1,1
1600,C01601,41,Male,Mobile,Search Engine,3,7,2,4,257,1,0
1601,C01602,29,Female,Mobile,Social Media,14,8,5,8,290,1,1
1602,C01603,35,Male,Tablet,Search Engine,8,7,5,9,176,0,1
1603,C01604,32,Male,Desktop,Search Engine,1,2,5,2,273,0,0
1604,C01605,33,Female,Tablet,Search Engine,10,8,4,1,137,1,1
1605,C01606,44,Male,Mobile,Email,13,6,4,9,69,0,1
1606,C01607,25,Female,Mobile,Direct,4,3,5,7,297,0,1
1607,C01608,42,Male,Mobile,Social Media,9,4,1,6,71,0,0
1608,C01609,34,Male,Tablet,Direct,14,7,5,8,200,1,1
1609,C01610,46,Male,Mobile,Direct,4,3,1,2,50,0,0
1610,C01611,25,Male,Desktop,Social Media,10,1,2,5,265,0,0
1611,C01612,32,Male,Tablet,Email,8,6,1,4,109,1,1
1612,C01613,44,Male,Tablet,Search Engine,7,3,0,4,50,1,0
1613,C01614,24,Female,Mobile,Email,3,6,3,9,121,0,1
1614,C01615,20,Male,Mobile,Email,7,3,0,7,249,1,0
1615,C01616,46,Female,Desktop,Search Engine,7,6,0,0,116,1,0
1616,C01617,41,Female,Tablet,Direct,10,4,4,0,86,0,0
1617,C01618,20,Male,Mobile,Search Engine,3,4,3,2,211,1,0
1618,C01619,37,Female,Desktop,Social Media,2,2,4,1,230,1,0
1619,C01620,32,Male,Mobile,Search Engine,9,4,1,1,156,0,0
1620,C01621,42,Female,Tablet,Direct,1,4,5,1,203,0,0
1621,C01622,47,Male,Mobile,Email,14,7,1,3,75,0,0
1622,C01623,31,Female,Tablet,Email,7,5,3,0,269,1,0
1623,C01624,24,Female,Mobile,Search Engine,4,8,2,9,79,0,1
1624,C01625,34,Male,Tablet,Social Media,2,7,1,8,147,1,1
1625,C01626,37,Female,Desktop,Direct,2,9,0,4,224,0,0
1626,C01627,53,Male,Tablet,Email,8,8,3,4,233,0,1
1627,C01628,26,Male,Desktop,Search Engine,7,9,3,8,146,1,1
1628,C01629,55,Male,Tablet,Social Media,12,1,1,4,91,1,0
1629,C01630,39,Male,Desktop,Social Media,7,3,1,7,235,0,0
1630,C01631,19,Male,Mobile,Email,5,5,4,0,109,1,1
1631,C01632,41,Female,Tablet,Email,14,9,4,0,252,0,1
1632,C01633,25,Female,Mobile,Direct,10,8,0,3,252,1,0
1633,C01634,28,Female,Desktop,Social Media,8,7,3,7,82,0,1
1634,C01635,30,Male,Tablet,Direct,14,2,2,2,266,0,0
1635,C01636,34,Female,Tablet,Social Media,2,6,2,0,154,1,0
1636,C01637,25,Female,Mobile,Social Media,2,4,3,8,21,0,1
1637,C01638,38,Female,Tablet,Search Engine,5,5,0,8,180,0,0
1638,C01639,35,Female,Tablet,Email,1,5,4,8,159,1,1
1639,C01640,47,Female,Mobile,Social Media,6,4,4,8,221,1,1
1640,C01641,35,Male,Tablet,Direct,4,4,4,1,144,0,0
1641,C01642,48,Male,Mobile,Email,6,4,2,3,101,1,0
1642,C01643,55,Female,Mobile,Direct,7,2,2,1,183,0,0
1643,C01644,49,Male,Mobile,Email,13,1,0,6,259,0,0
1644,C01645,28,Male,Mobile,Email,3,2,2,2,232,1,0
1645,C01646,42,Female,Mobile,Social Media,11,7,1,8,168,0,1
1646,C01647,50,Female,Desktop,Search Engine,13,1,2,6,91,0,1
1647,C01648,55,Male,Desktop,Social Media,8,6,4,7,122,0,1
1648,C01649,58,Female,Mobile,Email,7,4,0,8,202,0,0
1649,C01650,25,Male,Desktop,Social Media,13,2,3,7,203,0,0
1650,C01651,28,Male,Desktop,Social Media,1,3,3,6,32,1,0
1651,C01652,39,Female,Tablet,Email,6,7,0,8,251,1,1
1652,C01653,41,Male,Mobile,Email,7,6,1,0,169,0,0
1653,C01654,58,Male,Desktop,Social Media,14,6,3,3,282,1,1
1654,C01655,34,Male,Tablet,Social Media,11,8,4,3,43,1,1
1655,C01656,29,Female,Tablet,Social Media,4,8,3,4,208,1,1
1656,C01657,49,Female,Mobile,Direct,14,6,3,7,152,1,1
1657,C01658,32,Female,Mobile,Social Media,2,1,4,9,69,0,0
1658,C01659,33,Female,Tablet,Direct,10,7,2,0,202,1,0
1659,C01660,39,Male,Mobile,Search Engine,9,8,1,5,45,1,0
1660,C01661,45,Female,Mobile,Direct,7,5,4,8,157,1,1
1661,C01662,37,Female,Tablet,Social Media,1,4,4,9,30,1,1
1662,C01663,50,Female,Tablet,Search Engine,8,7,5,7,121,1,1
1663,C01664,27,Female,Mobile,Direct,3,6,0,1,30,1,0
1664,C01665,57,Male,Desktop,Direct,4,6,1,6,131,0,0
1665,C01666,49,Male,Mobile,Email,12,3,2,4,113,1,0
1666,C01667,50,Male,Desktop,Search Engine,5,4,5,1,279,1,1
1667,C01668,19,Female,Tablet,Email,1,5,4,0,277,1,0
1668,C01669,50,Female,Desktop,Search Engine,6,9,5,1,186,1,1
1669,C01670,50,Male,Tablet,Direct,10,8,2,9,228,0,1
1670,C01671,58,Female,Mobile,Email,6,3,5,5,64,0,0
1671,C01672,30,Female,Mobile,Social Media,2,6,5,7,224,1,1
1672,C01673,47,Male,Tablet,Direct,11,1,5,2,61,1,1
1673,C01674,50,Male,Tablet,Search Engine,10,3,4,4,119,1,1
1674,C01675,30,Female,Tablet,Search Engine,6,7,4,1,291,1,1
1675,C01676,43,Female,Mobile,Email,8,7,0,7,25,0,0
1676,C01677,39,Female,Mobile,Email,6,2,3,3,61,1,0
1677,C01678,56,Male,Desktop,Search Engine,4,3,1,9,272,0,0
1678,C01679,19,Male,Tablet,Direct,4,7,0,5,95,0,0
1679,C01680,55,Male,Desktop,Email,9,6,2,2,61,1,1
1680,C01681,56,Male,Mobile,Social Media,6,7,5,7,287,1,1
1681,C01682,43,Female,Desktop,Search Engine,8,9,4,7,236,0,1
1682,C01683,32,Male,Desktop,Social Media,8,8,5,2,83,1,1
1683,C01684,51,Male,Mobile,Search Engine,7,6,4,8,198,0,1
1684,C01685,59,Female,Mobile,Social Media,3,4,1,9,48,1,1
1685,C01686,57,Female,Tablet,Direct,10,9,0,4,294,1,1
1686,C01687,28,Female,Desktop,Search Engine,1,7,0,9,235,1,1
1687,C01688,20,Male,Mobile,Direct,5,5,2,8,73,1,1
1688,C01689,23,Female,Mobile,Email,13,2,0,6,99,0,0
1689,C01690,26,Female,Desktop,Search Engine,10,9,0,9,213,1,1
1690,C01691,23,Male,Mobile,Direct,10,7,3,2,219,1,1
1691,C01692,26,Male,Tablet,Social Media,2,9,1,5,32,1,1
1692,C01693,56,Female,Tablet,Direct,12,9,5,9,241,0,1
1693,C01694,48,Male,Desktop,Search Engine,10,5,0,1,212,1,0
1694,C01695,49,Female,Tablet,Direct,13,7,2,5,259,0,1
1695,C01696,58,Female,Mobile,Social Media,2,5,5,4,289,0,0
1696,C01697,29,Male,Mobile,Social Media,14,3,4,2,118,1,0
1697,C01698,25,Female,Mobile,Social Media,7,8,0,6,239,0,1
1698,C01699,25,Male,Mobile,Email,11,8,0,3,123,1,1
1699,C01700,45,Male,Desktop,Search Engine,13,9,5,5,84,1,1
1700,C01701,37,Male,Tablet,Social Media,3,6,4,8,164,1,1
1701,C01702,24,Female,Tablet,Email,13,2,3,5,57,0,0
1702,C01703,28,Male,Mobile,Social Media,8,3,1,3,47,0,0
1703,C01704,37,Male,Desktop,Direct,9,6,3,9,256,0,1
1704,C01705,33,Female,Mobile,Search Engine,14,1,2,1,145,1,0
1705,C01706,21,Female,Mobile,Direct,13,2,5,8,104,1,1
1706,C01707,23,Female,Desktop,Email,8,8,0,3,256,0,0
1707,C01708,39,Female,Desktop,Direct,6,8,3,3,265,0,0
1708,C01709,43,Male,Mobile,Direct,5,6,1,1,285,1,0
1709,C01710,20,Male,Tablet,Social Media,3,3,2,4,268,0,0
1710,C01711,58,Male,Mobile,Direct,3,2,3,5,224,1,0
1711,C01712,59,Female,Tablet,Social Media,7,6,0,9,247,1,1
1712,C01713,31,Female,Tablet,Social Media,13,1,1,5,259,0,0
1713,C01714,28,Male,Desktop,Search Engine,5,6,0,2,92,1,0
1714,C01715,35,Female,Desktop,Email,12,9,0,8,178,1,1
1715,C01716,29,Female,Mobile,Email,14,7,2,6,231,0,0
1716,C01717,40,Male,Tablet,Email,6,9,1,2,155,0,1
1717,C01718,29,Male,Tablet,Social Media,14,2,4,3,183,0,0
1718,C01719,30,Female,Mobile,Email,6,5,0,6,156,1,0
