CustomerID,Age,Gender,DeviceType,TrafficSource,PagesViewed,TimeOnSite,CartItems,PreviousPurchases,AverageOrderValue,DiscountUsed,Purchase
C01668,19,Female,Tablet,Email,1,5,4,0,277,1,0
C01669,50,Female,Desktop,Search Engine,6,9,5,1,186,1,1
C01670,50,Male,Tablet,Direct,10,8,2,9,228,0,1
C01671,58,Female,Mobile,Email,6,3,5,5,64,0,0
C01672,30,Female,Mobile,Social Media,2,6,5,7,224,1,1
C01673,47,Male,Tablet,Direct,11,1,5,2,61,1,1
C01674,50,Male,Tablet,Search Engine,10,3,4,4,119,1,1
C01675,30,Female,Tablet,Search Engine,6,7,4,1,291,1,1
C01676,43,Female,Mobile,Email,8,7,0,7,25,0,0
C01677,39,Female,Mobile,Email,6,2,3,3,61,1,0
C01678,56,Male,Desktop,Search Engine,4,3,1,9,272,0,0
C01679,19,Male,Tablet,Direct,4,7,0,5,95,0,0
C01680,55,Male,Desktop,Email,9,6,2,2,61,1,1
C01681,56,Male,Mobile,Social Media,6,7,5,7,287,1,1
C01682,43,Female,Desktop,Search Engine,8,9,4,7,236,0,1
C01683,32,Male,Desktop,Social Media,8,8,5,2,83,1,1
C01684,51,Male,Mobile,Search Engine,7,6,4,8,198,0,1
C01685,59,Female,Mobile,Social Media,3,4,1,9,48,1,1
C01686,57,Female,Tablet,Direct,10,9,0,4,294,1,1
C01687,28,Female,Desktop,Search Engine,1,7,0,9,235,1,1
C01688,20,Male,Mobile,Direct,5,5,2,8,73,1,1
C01689,23,Female,Mobile,Email,13,2,0,6,99,0,0
C01690,26,Female,Desktop,Search Engine,10,9,0,9,213,1,1
C01691,23,Male,Mobile,Direct,10,7,3,2,219,1,1
C01692,26,Male,Tablet,Social Media,2,9,1,5,32,1,1
C01693,56,Female,Tablet,Direct,12,9,5,9,241,0,1
C01694,48,Male,Desktop,Search Engine,10,5,0,1,212,1,0
C01695,49,Female,Tablet,Direct,13,7,2,5,259,0,1
C01696,58,Female,Mobile,Social Media,2,5,5,4,289,0,0
C01697,29,Male,Mobile,Social Media,14,3,4,2,118,1,0
C01698,25,Female,Mobile,Social Media,7,8,0,6,239,0,1
C01699,25,Male,Mobile,Email,11,8,0,3,123,1,1
C01700,45,Male,Desktop,Search Engine,13,9,5,5,84,1,1
C01701,37,Male,Tablet,Social Media,3,6,4,8,164,1,1
C01702,24,Female,Tablet,Email,13,2,3,5,57,0,0
C01703,28,Male,Mobile,Social Media,8,3,1,3,47,0,0
C01704,37,Male,Desktop,Direct,9,6,3,9,256,0,1
C01705,33,Female,Mobile,Search Engine,14,1,2,1,145,1,0
C01706,21,Female,Mobile,Direct,13,2,5,8,104,1,1
C01707,23,Female,Desktop,Email,8,8,0,3,256,0,0
C01708,39,Female,Desktop,Direct,6,8,3,3,265,0,0
C01709,43,Male,Mobile,Direct,5,6,1,1,285,1,0
C01710,20,Male,Tablet,Social Media,3,3,2,4,268,0,0
C01711,58,Male,Mobile,Direct,3,2,3,5,224,1,0
C01712,59,Female,Tablet,Social Media,7,6,0,9,247,1,1
C01713,31,Female,Tablet,Social Media,13,1,1,5,259,0,0
C01714,28,Male,Desktop,Search Engine,5,6,0,2,92,1,0
C01715,35,Female,Desktop,Email,12,9,0,8,178,1,1
C01716,29,Female,Mobile,Email,14,7,2,6,231,0,0
C01717,40,Male,Tablet,Email,6,9,1,2,155,0,1
C01718,29,Male,Tablet,Social Media,14,2,4,3,183,0,0
C01719,30,Female,Mobile,Email,6,5,0,6,156,1,0
C01720,42,Female,Mobile,Social Media,9,9,1,7,190,1,1
C01721,36,Female,Mobile,Search Engine,1,7,0,5,171,0,0
C01722,53,Male,Desktop,Email,8,9,3,3,184,1,1
C01723,25,Male,Mobile,Social Media,10,6,3,1,123,0,0
C01724,46,Male,Mobile,Email,13,7,1,9,241,1,1
C01725,49,Male,Tablet,Email,13,5,2,7,148,1,1
C01726,35,Male,Mobile,Search Engine,5,6,4,0,239,1,0
C01727,23,Female,Tablet,Direct,13,1,3,8,192,1,0
C01728,35,Female,Tablet,Email,6,1,2,7,115,1,0
C01729,36,Female,Desktop,Search Engine,6,2,4,2,71,0,0
C01730,39,Male,Mobile,Email,1,4,3,9,113,0,0
C01731,54,Male,Mobile,Email,3,9,4,3,83,1,1
C01732,49,Male,Tablet,Email,12,7,5,9,40,0,1
C01733,58,Female,Desktop,Email,6,6,0,3,125,0,0
C01734,20,Male,Desktop,Direct,14,1,1,1,219,1,0
C01735,45,Male,Mobile,Direct,14,5,3,9,119,1,1
C01736,27,Female,Tablet,Email,11,4,3,4,46,1,1
C01737,52,Male,Mobile,Email,11,5,0,2,264,0,0
C01738,46,Female,Mobile,Search Engine,9,9,3,0,82,0,1
C01739,32,Male,Mobile,Search Engine,6,3,3,1,57,0,0
C01740,50,Male,Mobile,Social Media,12,4,5,6,146,1,1
C01741,24,Female,Tablet,Direct,13,8,3,0,90,1,1
C01742,29,Female,Desktop,Email,6,3,3,1,153,1,0
C01743,47,Female,Mobile,Direct,1,3,3,9,272,1,1
C01744,38,Female,Mobile,Search Engine,9,9,2,6,32,1,1
C01745,48,Female,Mobile,Direct,4,5,3,0,193,0,0
C01746,41,Female,Mobile,Direct,2,1,0,6,109,0,0
C01747,37,Male,Desktop,Email,1,7,5,7,226,0,1
C01748,54,Male,Desktop,Email,3,7,3,1,81,1,1
C01749,21,Female,Desktop,Search Engine,3,6,4,3,58,1,1
C01750,45,Male,Desktop,Email,5,6,5,6,79,0,1
C01751,37,Female,Mobile,Search Engine,1,3,5,0,124,0,0
C01752,41,Male,Tablet,Search Engine,7,3,4,5,258,1,1
C01753,49,Female,Desktop,Social Media,13,9,0,4,146,0,1
C01754,58,Male,Desktop,Social Media,1,1,2,5,102,1,0
C01755,53,Male,Mobile,Social Media,4,7,0,7,239,0,0
C01756,51,Male,Mobile,Direct,6,7,2,0,124,0,0
C01757,53,Male,Mobile,Social Media,1,8,1,2,93,0,0
C01758,19,Male,Mobile,Email,7,6,4,8,154,0,1
C01759,32,Female,Tablet,Email,10,8,5,7,81,1,1
C01760,51,Female,Tablet,Social Media,7,1,5,3,20,1,0
C01761,53,Female,Desktop,Direct,3,1,5,9,98,1,1
C01762,23,Male,Tablet,Search Engine,4,9,4,8,84,0,1
C01763,56,Female,Desktop,Direct,6,4,4,6,202,1,1
C01764,59,Male,Desktop,Direct,14,3,2,1,85,0,0
C01765,29,Male,Tablet,Search Engine,11,6,5,0,227,1,1
C01766,20,Male,Desktop,Search Engine,7,9,0,0,73,0,0
C01767,35,Female,Mobile,Search Engine,14,4,2,2,240,1,1
C01768,57,Male,Desktop,Email,13,9,5,9,255,1,1
C01769,38,Female,Mobile,Search Engine,4,5,4,1,119,0,0
C01770,32,Female,Tablet,Search Engine,10,7,4,3,122,1,1
C01771,50,Male,Tablet,Direct,11,3,4,7,201,0,1
C01772,52,Male,Desktop,Direct,9,3,5,4,127,0,1
C01773,43,Female,Mobile,Social Media,9,3,4,4,31,0,1
C01774,25,Female,Desktop,Direct,9,8,1,5,105,1,1
C01775,53,Female,Tablet,Search Engine,12,6,4,4,233,1,1
C01776,47,Female,Desktop,Email,10,9,5,4,63,1,1
C01777,40,Female,Desktop,Direct,6,9,2,6,97,1,1
C01778,59,Female,Mobile,Direct,2,8,4,5,74,1,1
C01779,31,Male,Tablet,Search Engine,2,1,3,9,291,0,0
C01780,31,Female,Desktop,Direct,11,6,1,1,90,1,0
C01781,19,Female,Mobile,Direct,4,4,5,0,87,1,0
C01782,54,Female,Desktop,Search Engine,9,4,4,0,199,1,0
C01783,22,Female,Mobile,Direct,3,3,3,3,193,0,0
C01784,55,Male,Mobile,Email,6,9,5,1,188,0,0
C01785,58,Male,Desktop,Social Media,2,2,2,5,280,0,0
C01786,31,Female,Tablet,Direct,1,1,1,8,144,0,0
C01787,56,Female,Tablet,Email,12,3,4,9,150,1,1
C01788,42,Female,Mobile,Direct,5,4,2,9,253,0,1
C01789,37,Male,Tablet,Social Media,8,4,5,7,173,1,1
C01790,19,Male,Mobile,Search Engine,10,6,3,3,144,1,1
C01791,56,Male,Tablet,Social Media,10,1,5,1,119,1,0
C01792,23,Male,Desktop,Direct,2,1,5,0,72,0,0
C01793,34,Male,Tablet,Social Media,10,2,1,6,147,1,1
C01794,42,Male,Mobile,Social Media,9,4,4,9,33,0,1
C01795,45,Female,Mobile,Search Engine,12,7,2,2,24,0,1
C01796,19,Male,Tablet,Direct,8,6,1,5,269,0,0
C01797,52,Male,Desktop,Social Media,3,9,3,4,46,0,1
C01798,54,Female,Mobile,Social Media,1,7,4,4,144,0,1
C01799,22,Male,Mobile,Search Engine,4,5,1,1,48,0,0
C01800,18,Female,Mobile,Email,8,6,3,8,22,0,1
C01801,57,Male,Mobile,Direct,3,9,3,3,247,1,1
C01802,29,Female,Mobile,Email,10,1,2,9,156,0,1
C01803,53,Female,Desktop,Email,12,9,5,0,276,1,1
C01804,40,Female,Tablet,Search Engine,2,6,3,1,259,0,0
C01805,48,Female,Desktop,Search Engine,7,4,3,8,298,1,1
C01806,28,Female,Desktop,Direct,4,5,5,6,179,1,1
C01807,27,Male,Mobile,Email,6,1,0,9,25,1,1
C01808,20,Male,Desktop,Social Media,5,7,3,1,162,1,1
C01809,31,Female,Mobile,Email,2,8,4,6,200,0,1
C01810,33,Female,Desktop,Search Engine,10,5,1,3,49,1,0
C01811,27,Female,Mobile,Social Media,2,2,5,9,272,0,1
C01812,46,Male,Mobile,Social Media,14,8,5,1,59,0,0
C01813,27,Female,Desktop,Search Engine,9,7,5,3,206,0,1
C01814,29,Female,Desktop,Social Media,11,9,4,4,246,1,1
C01815,47,Female,Tablet,Email,10,4,5,3,239,0,0
C01816,58,Female,Tablet,Search Engine,2,9,4,2,62,1,1
C01817,18,Male,Tablet,Direct,8,4,2,5,163,0,0
C01818,22,Female,Desktop,Search Engine,8,3,0,0,297,1,0
C01819,37,Female,Desktop,Direct,1,3,5,7,193,0,1
C01820,25,Male,Mobile,Direct,1,2,0,4,266,1,0
C01821,29,Female,Tablet,Search Engine,13,3,5,7,192,1,1
C01822,18,Female,Mobile,Search Engine,4,8,4,9,60,0,1
C01823,37,Male,Mobile,Direct,2,8,1,3,69,0,0
C01824,45,Male,Mobile,Direct,12,2,0,3,199,1,0
C01825,54,Male,Mobile,Social Media,1,2,0,4,178,1,0
C01826,54,Female,Tablet,Search Engine,9,2,4,4,56,1,1
C01827,29,Female,Mobile,Search Engine,13,7,0,5,46,1,1
C01828,54,Male,Desktop,Social Media,3,6,2,4,275,1,0
C01829,45,Male,Desktop,Search Engine,14,1,4,4,297,1,0
C01830,32,Male,Desktop,Social Media,14,2,0,7,268,0,0
C01831,23,Female,Tablet,Social Media,14,1,0,5,200,0,0
C01832,37,Female,Mobile,Search Engine,1,7,0,1,36,1,0
C01833,31,Male,Tablet,Email,2,6,4,3,144,0,0
C01834,19,Female,Mobile,Direct,8,2,1,3,231,1,0
C01835,26,Male,Tablet,Search Engine,5,2,3,4,256,0,0
C01836,54,Female,Tablet,Email,11,2,5,5,219,1,1
C01837,37,Female,Mobile,Social Media,7,8,0,4,200,1,0
C01838,43,Female,Tablet,Email,6,7,3,5,149,0,1
C01839,46,Female,Mobile,Search Engine,13,1,3,7,140,0,1
C01840,18,Male,Desktop,Search Engine,1,4,0,3,206,0,0
C01841,52,Female,Desktop,Email,6,4,0,2,246,1,0
C01842,23,Female,Desktop,Search Engine,11,7,5,8,181,0,1
C01843,54,Male,Tablet,Direct,7,2,3,2,131,1,0
C01844,22,Female,Desktop,Email,4,4,1,7,153,0,0
C01845,50,Male,Mobile,Social Media,8,1,3,9,205,0,0
C01846,31,Male,Desktop,Email,8,4,1,4,194,0,0
C01847,29,Female,Desktop,Email,7,1,2,8,280,1,1
C01848,59,Female,Tablet,Email,11,2,1,2,288,1,0
C01849,37,Male,Mobile,Email,2,2,5,9,243,0,1
C01850,41,Male,Tablet,Social Media,6,3,4,9,271,1,1
C01851,51,Male,Tablet,Social Media,6,8,0,7,83,1,1
C01852,42,Female,Mobile,Social Media,12,6,2,6,143,0,1
C01853,46,Male,Tablet,Email,12,6,3,6,89,0,0
C01854,56,Male,Mobile,Direct,7,9,1,9,257,0,1
C01855,48,Male,Desktop,Direct,6,8,2,8,94,0,0
C01856,40,Female,Mobile,Social Media,2,2,4,7,29,1,1
C01857,55,Male,Mobile,Direct,8,6,1,2,287,0,0
C01858,37,Female,Mobile,Direct,4,1,5,5,107,1,0
C01859,40,Female,Tablet,Direct,9,9,3,5,69,0,1
C01860,33,Male,Mobile,Direct,8,4,3,4,162,0,0
C01861,59,Female,Mobile,Direct,14,4,1,2,78,0,0
C01862,25,Male,Mobile,Search Engine,3,9,4,8,230,0,1
C01863,38,Female,Desktop,Social Media,3,3,0,6,91,0,0
C01864,18,Female,Mobile,Email,8,5,0,3,263,0,0
C01865,25,Male,Tablet,Direct,2,1,3,5,258,1,0
C01866,46,Male,Mobile,Search Engine,9,6,4,4,209,1,1
C01867,49,Male,Mobile,Email,4,3,3,0,69,1,0
C01868,55,Female,Desktop,Search Engine,6,1,0,1,224,1,0
C01869,22,Female,Mobile,Direct,3,6,3,0,73,1,0
C01870,39,Male,Tablet,Direct,3,2,1,8,243,1,0
C01871,51,Male,Mobile,Direct,3,8,5,8,175,1,1
C01872,18,Female,Tablet,Direct,11,2,1,4,70,0,0
C01873,43,Female,Desktop,Email,13,4,5,7,260,1,1
C01874,27,Female,Mobile,Email,10,3,4,9,180,0,1
C01875,47,Male,Desktop,Search Engine,12,9,0,3,148,1,1
C01876,35,Female,Mobile,Social Media,14,2,4,0,104,1,0
C01877,34,Male,Tablet,Direct,14,3,4,3,88,0,0
C01878,43,Female,Desktop,Search Engine,14,7,0,6,74,0,0
C01879,25,Female,Mobile,Search Engine,12,4,2,1,104,0,0
C01880,57,Male,Tablet,Search Engine,2,6,2,1,99,0,0
C01881,29,Male,Desktop,Direct,8,3,3,5,239,0,0
C01882,44,Male,Mobile,Direct,9,1,2,8,129,1,1
C01883,25,Female,Desktop,Search Engine,8,6,1,2,272,0,0
C01884,42,Female,Mobile,Direct,10,4,5,6,183,0,1
C01885,21,Female,Tablet,Search Engine,3,2,4,9,122,0,1
C01886,50,Male,Tablet,Email,7,7,3,8,132,1,1
C01887,18,Female,Desktop,Direct,11,5,4,8,271,0,1
C01888,36,Male,Desktop,Email,10,6,0,3,171,0,0
C01889,48,Male,Mobile,Social Media,2,6,2,1,270,0,0
C01890,33,Male,Tablet,Direct,4,9,0,0,107,1,0
C01891,31,Female,Mobile,Social Media,12,2,3,5,119,0,0
C01892,22,Female,Tablet,Search Engine,13,6,5,4,139,1,1
C01893,58,Male,Desktop,Direct,14,9,1,5,223,1,1
C01894,43,Female,Mobile,Direct,13,4,2,6,168,0,0
C01895,45,Male,Mobile,Direct,6,6,0,8,220,1,1
C01896,19,Male,Tablet,Social Media,11,7,5,9,22,1,1
C01897,23,Female,Tablet,Social Media,5,1,2,9,87,1,1
C01898,26,Male,Tablet,Search Engine,13,5,4,5,173,1,1
C01899,50,Male,Desktop,Email,9,4,1,5,201,1,0
C01900,58,Female,Mobile,Email,10,2,5,2,32,1,0
C01901,42,Male,Tablet,Social Media,4,2,2,7,208,0,0
C01902,30,Male,Desktop,Direct,5,2,1,8,39,1,1
C01903,26,Male,Tablet,Email,4,7,5,0,29,1,0
C01904,30,Male,Mobile,Email,14,4,4,5,207,0,1
C01905,48,Male,Tablet,Social Media,13,6,4,6,38,1,1
C01906,58,Male,Mobile,Search Engine,14,7,0,7,162,0,1
C01907,28,Male,Desktop,Social Media,8,9,3,9,122,0,1
C01908,21,Female,Desktop,Social Media,13,2,0,7,260,1,1
C01909,51,Female,Tablet,Direct,8,9,1,6,171,1,1
C01910,55,Male,Mobile,Social Media,3,5,0,7,291,1,1
C01911,21,Male,Mobile,Direct,1,6,5,8,207,0,1
C01912,55,Female,Mobile,Search Engine,6,6,2,9,229,1,1
C01913,36,Female,Tablet,Direct,2,3,5,6,196,0,1
C01914,23,Female,Mobile,Search Engine,2,7,0,2,213,1,0
C01915,51,Female,Mobile,Search Engine,3,7,3,8,196,1,1
C01916,35,Female,Mobile,Search Engine,8,8,5,0,85,1,1
C01917,30,Male,Mobile,Social Media,3,5,5,7,21,0,1
C01918,58,Female,Tablet,Direct,7,2,5,5,290,0,0
C01919,40,Female,Tablet,Email,10,3,3,2,79,1,1
C01920,36,Female,Mobile,Social Media,14,9,5,8,62,0,1
C01921,28,Male,Mobile,Search Engine,10,6,1,5,112,1,0
C01922,18,Male,Desktop,Email,9,8,4,6,245,0,1
C01923,41,Male,Desktop,Social Media,13,8,3,1,82,0,0
C01924,24,Male,Mobile,Email,8,5,1,0,299,1,0
C01925,42,Male,Mobile,Search Engine,1,1,3,0,33,1,0
C01926,38,Male,Desktop,Email,7,6,3,2,47,0,0
C01927,32,Female,Desktop,Email,7,7,4,2,161,0,0
C01928,18,Male,Mobile,Search Engine,8,9,2,7,127,0,1
C01929,29,Male,Tablet,Email,10,2,1,6,97,1,0
C01930,24,Female,Tablet,Social Media,5,2,3,9,266,1,1
C01931,32,Male,Mobile,Email,10,1,3,7,31,0,1
C01932,38,Female,Mobile,Direct,9,5,0,0,203,1,0
C01933,36,Female,Desktop,Social Media,9,2,5,3,259,0,1
C01934,46,Male,Desktop,Email,8,3,2,7,282,1,1
C01935,42,Female,Tablet,Direct,6,2,4,9,92,1,1
C01936,50,Female,Mobile,Direct,6,4,1,1,87,0,0
C01937,49,Female,Desktop,Direct,1,3,3,6,239,1,0
C01938,52,Female,Tablet,Email,13,9,5,7,66,0,1
C01939,55,Male,Tablet,Search Engine,6,2,1,8,77,1,0
C01940,43,Female,Tablet,Direct,14,7,4,6,43,0,1
C01941,28,Male,Desktop,Search Engine,4,3,2,8,43,1,1
C01942,52,Female,Desktop,Social Media,4,8,0,1,83,1,0
C01943,25,Female,Mobile,Search Engine,14,4,2,0,274,1,0
C01944,31,Female,Mobile,Search Engine,2,4,0,0,167,0,0
C01945,27,Male,Tablet,Search Engine,13,9,1,3,135,0,0
C01946,19,Male,Tablet,Search Engine,11,3,2,0,117,1,0
C01947,26,Male,Desktop,Search Engine,14,7,2,6,258,1,1
C01948,20,Female,Desktop,Social Media,4,1,2,7,112,0,0
C01949,38,Female,Mobile,Social Media,5,7,4,2,84,0,0
C01950,43,Female,Mobile,Search Engine,13,2,1,0,193,1,0
C01951,25,Female,Mobile,Search Engine,12,6,0,2,254,1,0
C01952,19,Male,Desktop,Direct,5,9,2,1,186,0,1
C01953,23,Female,Tablet,Social Media,5,6,1,5,256,0,0
C01954,45,Male,Mobile,Email,4,3,5,6,26,0,0
C01955,46,Female,Mobile,Social Media,1,1,4,8,62,1,0
C01956,43,Male,Desktop,Email,14,4,4,4,295,1,1
C01957,42,Male,Mobile,Direct,10,4,5,3,172,0,0
C01958,29,Female,Tablet,Search Engine,8,8,1,0,62,0,0
C01959,22,Female,Desktop,Direct,3,7,0,5,232,1,0
C01960,51,Male,Mobile,Search Engine,2,7,1,7,220,1,0
C01961,54,Female,Mobile,Social Media,9,7,1,3,174,1,0
C01962,32,Female,Desktop,Search Engine,7,2,3,0,239,1,0
C01963,53,Male,Desktop,Email,9,9,4,4,172,0,1
C01964,32,Male,Mobile,Email,13,6,0,9,55,1,1
C01965,40,Male,Tablet,Direct,2,2,3,4,245,1,0
C01966,23,Male,Desktop,Social Media,9,1,5,1,140,1,0
C01967,38,Female,Tablet,Email,10,1,1,5,28,0,0
C01968,40,Male,Mobile,Direct,9,1,5,9,200,0,1
C01969,33,Male,Tablet,Social Media,11,4,4,8,40,0,1
C01970,32,Male,Mobile,Social Media,9,4,3,5,291,1,0
C01971,42,Female,Mobile,Direct,10,9,3,7,213,1,1
C01972,53,Male,Mobile,Email,13,1,0,9,45,1,0
C01973,28,Female,Mobile,Email,10,3,1,2,117,1,0
C01974,32,Male,Tablet,Direct,4,3,0,9,238,0,0
C01975,21,Male,Mobile,Email,10,8,3,1,292,1,0
C01976,38,Female,Mobile,Direct,3,2,3,3,85,0,0
C01977,30,Male,Tablet,Email,6,6,0,8,130,1,1
C01978,39,Male,Desktop,Email,3,4,3,8,231,1,1
C01979,36,Female,Tablet,Direct,11,6,2,2,190,1,0
C01980,51,Male,Tablet,Direct,9,5,4,0,78,1,0
C01981,31,Male,Tablet,Email,3,9,1,0,49,1,0
C01982,21,Male,Mobile,Direct,2,9,4,3,286,1,0
C01983,44,Male,Mobile,Email,8,1,1,3,173,0,0
C01984,46,Female,Mobile,Search Engine,6,3,3,9,21,0,1
C01985,45,Male,Desktop,Social Media,8,1,0,5,188,0,0
C01986,52,Female,Mobile,Social Media,13,6,0,4,233,0,0
C01987,25,Male,Desktop,Email,7,3,3,5,270,0,0
C01988,33,Female,Mobile,Social Media,3,1,1,9,50,1,0
C01989,59,Male,Tablet,Email,8,6,3,6,202,1,1
C01990,53,Female,Mobile,Direct,10,5,1,6,208,0,1
C01991,47,Male,Desktop,Search Engine,1,8,3,9,232,1,1
C01992,35,Female,Desktop,Social Media,1,2,3,9,146,1,1
C01993,19,Female,Mobile,Social Media,13,8,3,8,42,1,1
C01994,30,Male,Tablet,Direct,13,5,0,5,37,1,0
C01995,21,Female,Mobile,Search Engine,10,8,1,7,98,0,1
C01996,43,Male,Mobile,Search Engine,13,4,5,1,53,1,0
C01997,42,Male,Mobile,Search Engine,8,4,3,7,126,0,1
C01998,47,Male,Tablet,Direct,13,4,4,8,218,0,1
C01999,28,Male,Desktop,Social Media,9,6,4,3,210,1,1
C02000,24,Male,Tablet,Social Media,10,4,0,4,251,1,0
C02001,48,Female,Desktop,Search Engine,6,9,2,4,81,1,0
C02002,27,Male,Desktop,Direct,5,9,5,1,61,0,0
C02003,56,Male,Desktop,Direct,2,3,0,4,43,1,0
C02004,30,Male,Tablet,Direct,11,7,2,8,182,0,1
C02005,48,Male,Mobile,Search Engine,9,5,0,3,202,1,0
C02006,24,Male,Mobile,Direct,6,9,4,9,114,0,1
C02007,59,Male,Mobile,Search Engine,8,2,3,2,102,0,0
C02008,59,Female,Mobile,Search Engine,9,3,1,6,112,0,0
C02009,53,Female,Mobile,Search Engine,9,5,3,7,297,0,1
C02010,37,Male,Tablet,Email,8,5,4,9,124,0,1
C02011,21,Female,Tablet,Search Engine,12,7,1,5,104,0,0
C02012,24,Male,Tablet,Direct,10,8,2,5,80,0,1
C02013,18,Male,Tablet,Email,8,8,2,4,227,1,0
C02014,59,Male,Tablet,Social Media,3,1,4,5,177,0,0
C02015,30,Male,Tablet,Social Media,13,1,1,8,88,1,1
C02016,39,Male,Tablet,Direct,3,3,3,1,281,1,0
C02017,38,Female,Mobile,Direct,2,1,4,9,253,1,1
C02018,39,Female,Desktop,Direct,1,1,2,2,158,0,0
C02019,45,Female,Tablet,Direct,4,8,4,0,299,0,1
C02020,26,Female,Desktop,Email,2,1,3,3,250,1,0
C02021,43,Male,Tablet,Direct,14,9,0,1,70,0,0
C02022,26,Female,Tablet,Search Engine,14,2,5,5,258,0,1
C02023,32,Male,Mobile,Social Media,2,9,5,0,38,1,0
C02024,27,Female,Desktop,Direct,13,7,5,7,197,1,1
C02025,41,Female,Mobile,Search Engine,11,9,0,9,228,1,1
C02026,59,Female,Mobile,Direct,11,3,3,5,150,1,1
C02027,25,Female,Desktop,Search Engine,5,1,1,8,250,1,0
C02028,41,Male,Mobile,Email,4,1,4,5,111,1,0
C02029,33,Female,Tablet,Social Media,1,6,3,9,50,1,1
C02030,43,Female,Tablet,Social Media,9,7,0,6,268,0,1
C02031,44,Male,Tablet,Email,14,9,2,4,143,0,0
C02032,54,Male,Tablet,Search Engine,4,6,5,7,155,0,1
C02033,21,Female,Tablet,Direct,5,5,5,7,292,1,1
C02034,41,Male,Mobile,Search Engine,7,2,3,9,119,0,1
C02035,36,Male,Mobile,Social Media,2,2,5,8,238,1,1
C02036,53,Male,Tablet,Email,8,8,5,5,123,1,1
C02037,56,Female,Tablet,Email,11,1,3,0,116,1,0
C02038,27,Male,Mobile,Search Engine,2,8,3,8,222,0,1
C02039,42,Female,Desktop,Search Engine,11,7,0,2,40,1,0
C02040,35,Female,Mobile,Email,10,7,0,8,217,1,0
C02041,36,Female,Mobile,Social Media,5,5,5,6,131,1,1
C02042,53,Female,Mobile,Direct,13,3,3,2,168,0,0
C02043,27,Male,Mobile,Direct,12,7,3,8,262,0,1
C02044,50,Female,Mobile,Search Engine,2,7,5,6,202,1,1
C02045,22,Male,Desktop,Email,2,7,1,6,108,1,0
C02046,52,Female,Tablet,Email,4,2,2,6,241,1,0
C02047,51,Male,Tablet,Email,4,3,4,1,267,0,0
C02048,50,Female,Desktop,Social Media,13,3,4,3,196,1,1
C02049,38,Male,Tablet,Search Engine,8,4,5,9,137,1,1
C02050,34,Female,Tablet,Search Engine,13,9,4,7,193,0,1
C02051,39,Female,Tablet,Search Engine,6,1,0,1,238,0,0
C02052,54,Male,Desktop,Social Media,10,7,0,3,237,0,0
C02053,32,Female,Desktop,Search Engine,8,7,1,9,96,0,1
C02054,52,Female,Tablet,Direct,13,4,5,7,107,0,1
C02055,45,Female,Tablet,Search Engine,7,1,0,2,97,0,0
C02056,24,Male,Tablet,Search Engine,13,3,5,5,220,1,1
C02057,49,Female,Mobile,Search Engine,10,5,5,1,83,0,0
C02058,28,Female,Mobile,Social Media,4,2,3,7,23,0,1
C02059,27,Male,Mobile,Direct,2,7,2,7,102,1,0
C02060,26,Male,Desktop,Direct,9,7,2,0,212,1,0
C02061,31,Male,Tablet,Email,2,5,5,2,25,1,0
C02062,30,Male,Desktop,Email,1,6,2,1,212,0,0
C02063,42,Male,Desktop,Direct,8,1,2,6,236,0,0
C02064,19,Female,Desktop,Search Engine,10,4,4,6,41,0,1
C02065,52,Female,Tablet,Search Engine,9,4,4,3,164,0,0
C02066,24,Female,Mobile,Search Engine,1,8,3,7,164,0,1
C02067,38,Male,Tablet,Social Media,7,2,1,2,21,1,0
C02068,35,Female,Tablet,Search Engine,2,1,0,8,244,1,0
C02069,20,Male,Desktop,Social Media,6,7,0,4,233,0,0
C02070,59,Male,Desktop,Direct,13,6,4,1,185,0,0
C02071,56,Female,Desktop,Search Engine,11,5,5,8,160,1,1
C02072,58,Male,Mobile,Search Engine,5,8,2,0,83,0,0
C02073,28,Male,Mobile,Email,1,2,3,7,231,1,1
C02074,56,Female,Mobile,Direct,2,2,1,5,117,1,0
C02075,41,Male,Tablet,Search Engine,2,9,4,0,185,1,0
C02076,36,Male,Desktop,Social Media,10,1,5,3,145,1,1
C02077,21,Female,Tablet,Direct,10,6,3,2,176,1,1
C02078,43,Male,Mobile,Email,6,3,5,6,269,1,1
C02079,55,Male,Desktop,Direct,11,5,3,6,80,1,1
C02080,59,Female,Mobile,Social Media,12,8,4,5,51,1,1
C02081,49,Female,Desktop,Email,1,7,3,9,293,0,1
C02082,56,Female,Desktop,Social Media,11,4,2,9,40,1,1
C02083,53,Female,Tablet,Direct,13,8,3,7,31,1,1
C02084,57,Male,Tablet,Email,4,2,1,6,263,1,0
C02085,54,Male,Mobile,Social Media,12,7,3,3,122,1,1
C02086,50,Female,Tablet,Direct,10,5,0,6,295,1,0
C02087,53,Male,Tablet,Social Media,11,6,3,0,26,0,0
C02088,20,Male,Tablet,Search Engine,5,3,5,2,149,1,0
C02089,26,Female,Desktop,Direct,2,7,4,1,116,0,0
C02090,25,Female,Tablet,Email,2,7,0,6,296,1,1
C02091,50,Male,Mobile,Email,7,2,4,8,192,1,1
C02092,23,Female,Desktop,Search Engine,7,1,5,4,224,0,0
C02093,58,Female,Desktop,Social Media,6,2,1,8,122,0,0
C02094,56,Female,Tablet,Social Media,1,8,2,7,132,1,1
C02095,21,Male,Desktop,Email,12,3,1,0,150,1,0
